record_id,type,sub_type,listPrice,price_tier,price_per_sqft,sqft,lot_sqft,lot_size_tier,beds,baths,baths_full,garage,stories,bed_bath_config,year_built,property_age,property_era,is_new_construction,listing_description,listing_text_word_count,listing_text_richness,data_source,scrape_date,dataset_version
bb1e8acb363f61,Single Family,,328000.0,Mid-Market ($250-350K),278.44,1178.0,11326.0,Large (0.25-1 acre),3,3,3,2,2,3BR / 3BA,2020,6,Near New (3-10 yrs),1,"This unbelievably well kept home built in 2020 is full of features that make it even better than new! Spacious bedrooms, 3 FULL bathrooms and wonderful finished basement space make this rare split level layout stand out. You'll love the shiplap fireplace that sprawls to the high ceiling in the front room and no steps in from the garage into the house. With the builder's upgrade package already completed upon construction, it's ready for you to move in and enjoy the size of yard that you don't see in new developments anymore. A few extra segments and it will be fully fenced so your furry friends will have the paradise they deserve. Don't sleep on it, get your [Redacted Agent] a private showing today!",124,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
14f396028153e6,Single Family,,365000.0,Upper-Mid ($350-500K),270.97,1347.0,13499.0,Large (0.25-1 acre),5,3,3,2,1,5BR / 3BA,2022,4,Near New (3-10 yrs),0,"Welcome to Earlham! This spacious 5BR, 3BA ranch offers comfortable living with an open-concept main floor featuring vaulted ceilings, large living/dining area, and kitchen. The main level includes an owner's suite with full bath and walk-in closet, plus an additional 2 bedrooms and full bath. The finished basement with daylight windows adds 2 more bedrooms, a full bath, and extra living space-perfect for guests or family. Enjoy the 6' wood-fenced yard for privacy, pets, or entertaining. Tax abatement through 1/1/2029. Great schools, charming downtown, and easy metro access.",88,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
f2c042162aae77,Single Family,,484990.0,Upper-Mid ($350-500K),208.15,2330.0,9148.0,Standard (3K-10.9K sqft / <0.25ac),4,3,2,3,2,4BR / 3BA,2025,1,New Build (0-2 yrs),1,"BUILDER PROMOTION FEATURED ON THIS HOME - $8,000 in total incentives to be used for rate buy downs, closing costs, appliances, blinds, or upgrades with approved vendors. Applies to non-contingent offers that are accepted by 4/30/2026, and must close within 60 days or sooner of contract date. Check out [Redacted Person] in Biltmore West it impresses right at the front door with an open staircase & airy two story entry. French doors lead into a main level office. The kitchen offers lots of cabinets, featuring an island and a hidden walk in pantry. The family room boasts large windows and a floor to ceiling fireplace. Busy days can be kept organized at the garage entry with a locker system plus closet and the conveniently located 1/2 bath. All 4 bedrooms are up. The primary bedroom is huge, has a tray ceiling and large window seat. The primary bathroom has a freestanding soaker tub and a fully tiled walk in shower with a frameless shower door and you'll appreciate all the space in the walk in closet! The lower level is stubbed in for a bathroom and can be finished with a 5th bedroom and family room. Covered deck with metal spindles. LP SmartSiding. Irrigation. This home is located in Waukee Northwest School Boundaries and only minutes from DSM Christian, near parks & trails, shopping and restaurants. Jerry's Homes has been building homes since 1957. [Redacted Contact]!",236,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
f112c7442dd00f,Single Family,,76999.0,Entry (<$100K),61.7,1248.0,13939.0,Large (0.25-1 acre),3,0,,2,2,3BR / 0BA,1900,126,Historic (100+ yrs),0,Unique charm with endless opportunity to make it your own! This 2 bed 1.25 bath is filled with natural light from large windows and original hardwood floors and some great original trim. Sitting on large deep corner lot with newer oversized double garage; great for storage or shop use!,49,Brief (30-80 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
41ddbbe1a9df9e,Single Family,,358990.0,Upper-Mid ($350-500K),175.8,2042.0,8276.0,Standard (3K-10.9K sqft / <0.25ac),4,3,3,,,4BR / 3BA,2023,3,Near New (3-10 yrs),1,"Former Model Home - *NOW FOR SALE!* [Redacted Builder/Agency], America's Builder, presents the Aldridge. You'll find 4 Bedrooms, and 3 Bathrooms in an open concept, Ranch layout. The Aldridge offers a Finished Basement providing over 2,000 square feet of total living space! As you make your way into the main living area, you'll find an open Great Room featuring a cozy fireplace. The Gourmet Kitchen includes a Walk-In Pantry and a Large Island overlooking the Dining and Great Room. The Primary Bedroom features an ensuite bathroom with dual vanity sink and large [Redacted Person] Closet. The two large additional Bedrooms and full bathroom on the main level are located at the back of the home perfect for guests and family. Heading to the Finished Lower Level, you'll find an additional large living area as well as the Fourth Bedroom, full Bathroom, and tons of storage space! All [Redacted Builder/Agency] Iowa homes include our America's Smart Home(TM) Technology and comes with an industry-leading suite of smart home products. Video doorbell, garage door control, lighting, door lock, thermostat, and voice - all controlled through one convenient app! Also included are DEAKO(R) decorative plug-n-play light switches with smart switch capability. Photos may be similar but not necessarily of subject property, including interior and exterior colors, finishes and appliances.",215,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
9f8affa914f842,Single Family,,585095.0,Premium ($500-750K),317.64,1842.0,13504.0,Large (0.25-1 acre),4,3,2,3,1,4BR / 3BA,2026,0,New Build (0-2 yrs),1,"Welcome to the stunning Linden floor plan, where modern design meets spacious comfort. With 2,776 square feet of thoughtfully designed living space, this home offers a seamless blend of style and functionality. The Linden boasts 4 spacious bedrooms, 3 bathrooms and a 3-stall garage. Come see the quality finishes you've come to expect with Sage Homes. Sleek quartz countertops, soft close doors and drawers, a large island, gas range, and hidden pantry are some of the features found in this well-appointed kitchen. Other luxury upgrades include a tile master shower, a covered deck, custom mudroom lockers and upgraded light and flooring packages. The home is HERS energy certified and carries a 1-year builder warranty. The Linden floor plan truly encompasses the essence of modern living, combining functional design elements with stylish touches throughout. Schedule your tour today. All information obtained from [Redacted Contact].",143,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
d59c50a90582a8,Multi-Family,,364900.0,Upper-Mid ($350-500K),120.51,3028.0,,Unknown,,,,2,1,Unknown,2024,2,New Build (0-2 yrs),1,"Discover your dream home in this stunning new construction zero-entry condo, offering over 3,000 sq. ft. of luxurious living space. This spacious residence features 4 bedrooms and 3 bathrooms, perfect for families or those seeking extra room for guests. Enjoy the convenience of a heated garage and a covered deck. The fully finished basement provides ample storage areas, ensuring you have all the space you need to live comfortably. Don't miss the opportunity to make this exceptional property your own.",80,Standard (80-150 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
8207572f266375,Single Family,,638537.0,Premium ($500-750K),249.43,2560.0,37026.0,Large (0.25-1 acre),4,3,1,3,2,4BR / 3BA,2026,0,New Build (0-2 yrs),1,24 hour sale - [Redacted Person] BTO,7,Minimal (<30 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
6a819e4cc66ed4,Single Family,,637535.0,Premium ($500-750K),258.74,2464.0,15333.0,Large (0.25-1 acre),5,4,3,3,2,5BR / 4BA,2026,0,New Build (0-2 yrs),1,Sage Homes BTO- Sequoia Plan All information obtained from [Redacted Contact].,11,Minimal (<30 words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
e456825c66d43c,Single Family,,645000.0,Premium ($500-750K),331.62,1945.0,12197.0,Large (0.25-1 acre),6,4,3,3,1,6BR / 4BA,2022,4,Near New (3-10 yrs),0,"New Flooring. Contemporary Design. Walkout Lower Level. [Redacted Person]. This one delivers where it counts - and then some. Close to Triumph Park, scenic trails and located within the highly sought-after Waukee Northwest High School district, this stunning walkout ranch provides nearly 3,700 sq ft of thoughtfully designed living space with added efficiency and durability of 2x6 construction. The modern, open layout, and large windows throughout, embrace indoor-outdoor living, showcasing the private wooded backdrop and norear neighbors! The covered deck and lower-level patio are ideal for relaxing and entertaining. The well-appointed kitchen features top-of-the-line appliances, a generous island and dining area, quartz countertops and a walk-in pantry. The livingn room is highlighted by a fireplace and 10-foot tray, custom beam ceiling. The main-floor primary suite is a relaxing retreat with an oversized tiled shower and large walk-in closet. Two additional bedrooms, a full bath, dropzone and laundry room complete the main level. The finished walkout lower level continues the clean, open modern aesthetic, with 9 foot ceilings, a second electric fireplace, a wet bar with built-ins, and three additional bedrooms - including a private ensuite - making it well-suited for guests or multigenerational living. Clean lines. Open flow. High-end finishes. And a location that's tought to beat. This unrivaled home stands out the moment you walk in.",217,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
46f0fb4e692aff,Single Family,,650000.0,Premium ($500-750K),215.37,3018.0,108900.0,Acreage (1-5 acres),4,3,1,2,2,4BR / 3BA,1978,48,Established (26-50 yrs),1,"2.5 acres near Hwy 30 & 35 just 9 minutes from the Iowa State University campus. 3,010 sq ft sprawls out for optimal living with beautiful 3/4' hardwood floors throughout. The spacious kitchen--is the heart of the home. Situated between a spacious family room and a cozy living room, the kitchen features a garden window view, peninsula with seating, coffee bar, informal dining, and walk-in pantry. From the family room & kitchen ease out to the 4 seasons room for casual dining year around then out to the fenced patio area secure for children or pets. A large main floor laundry is adjacent to the kitchen with multiple cabinet storage along with a deluxe guest bath. Upstairs is complete with four sunny bedrooms. The primary en suite is a dream space including multiple closets and its own AC unit for added cooling sleep comfort. 3 additional bedrooms are adjacent to the updated full bath. The lower level offers a large storage/gym, a non-conforming 5th bedroom, and a storm-safe room.Newer windows throughout fill this home with light and scenic views of the property.Attached and finished 2-car garage includes an epoxy floor and service door. An unexpected feature of this property is the deluxe 4-car detached garage insulated with HVAC, 220 amp service, extensive LED lighting, welder & air compressor--ideal for a contractor, landscaper/builder, finish carpenter, mechanic, Veterinarian office/kennel, gym or 4-H projects (perfect as a steer cooler grooming barn). An idyllic lane leads you to this private nature filled oasis with a variety of mature trees, breathtaking sunrise and sunset views, a separate fire pit under the stars, AND a chicken coop nestled under the trees. This is lovely country living at it's convenient best!",284,Rich (150+ words),Iowa MLS-Style Active Listings (Public),2026-04-24,v1.0
